"","word","freq"
"8218","know of",342
"8219","know right",260
"8220","know so",35
"8221","know someone",96
"8222","know that",1874
"8223","know the",1235
"8224","know there",155
"8225","know they",291
"8226","know this",307
"8227","know u",174
"8228","know we",314
"8229","know what",2855
"8230","know what's",211
"8231","know when",585
"8232","know where",535
"8233","know whether",43
"8234","know who",644
"8235","know why",531
"8236","know you",1133
"8237","know you're",271
"8238","know your",323
"8239","knowing that",196
"8240","knowing the",39
"8241","knowing what",42
"8242","knowledge of",199
"8243","known as",989
"8244","known for",505
"8245","known to",196
"8246","knows how",243
"8247","knows that",142
"8248","knows the",166
"8249","knows what",200
"8250","kudos to",102
"8251","l a",644
"8252","labor day",185
"8253","lack of",1046
"8254","lady gaga",180
"8255","laid off",165
"8256","laid out",81
"8257","lake city",18
"8258","lake erie",38
"8259","lake oswego",150
"8260","land in",40
"8261","land of",117
"8262","language and",62
"8263","larger than",95
"8264","las vegas",654
"8265","last chance",98
"8266","last couple",138
"8267","last day",606
"8268","last days",17
"8269","last fall",262
"8270","last few",264
"8271","last five",114
"8272","last four",104
"8273","last friday",80
"8274","last game",85
"8275","last minute",392
"8276","last month",1293
"8277","last name",206
"8278","last night",3798
"8279","last night's",221
"8280","last nite",61
"8281","last of",150
"8282","last one",161
"8283","last season",942
"8284","last september",17
"8285","last summer",355
"8286","last thing",103
"8287","last three",241
"8288","last time",761
"8289","last tweet",323
"8290","last two",442
"8291","last week",2671
"8292","last week's",152
"8293","last weekend",251
"8294","last year",4381
"8295","last year's",447
"8296","last years",268
"8297","late and",65
"8298","late but",152
"8299","late for",172
"8300","late in",307
"8301","late last",170
"8302","late night",349
"8303","late s",356
"8304","late to",315
"8305","later and",88
"8306","later he",131
"8307","later i",99
"8308","later in",316
"8309","later on",136
"8310","later that",126
"8311","later the",209
"8312","later this",386
"8313","later today",167
"8314","latest in",61
"8315","laugh at",125
"8316","laughing at",67
"8317","launch of",85
"8318","launched a",115
"8319","law and",270
"8320","law enforcement",678
"8321","law firm",208
"8322","law in",95
"8323","law is",169
"8324","law school",179
"8325","law that",224
"8326","law the",83
"8327","law to",115
"8328","lawyers and",17
"8329","lead and",87
"8330","lead in",271
"8331","lead the",366
"8332","lead to",703
"8333","lead with",127
"8334","leader in",158
"8335","leader of",159
"8336","leaders and",121
"8337","leaders are",77
"8338","leaders in",142
"8339","leaders who",20
"8340","leadership is",35
"8341","leading the",249
"8342","leading to",187
"8343","leading up",137
"8344","leads the",149
"8345","leads to",214
"8346","league and",75
"8347","league baseball",115
"8348","league in",98
"8349","league of",103
"8350","learn about",275
"8351","learn from",257
"8352","learn how",326
"8353","learn more",303
"8354","learn something",18
"8355","learn that",103
"8356","learn the",181
"8357","learn to",342
"8358","learned about",57
"8359","learned from",138
"8360","learned that",234
"8361","learned to",136
"8362","learning about",165
"8363","learning to",123
"8364","least a",319
"8365","least for",92
"8366","least i",222
"8367","least in",128
"8368","least one",461
"8369","least the",200
"8370","least three",41
"8371","least two",195
"8372","least you",64
"8373","leave a",163
"8374","leave for",98
"8375","leave it",175
"8376","leave me",191
"8377","leave the",554
"8378","leave you",90
"8379","leaving for",59
"8380","leaving the",378
"8381","lebron james",190
"8382","led a",35
"8383","led by",458
"8384","led the",474
"8385","led to",619
"8386","left a",183
"8387","left and",234
"8388","left behind",127
"8389","left field",117
"8390","left for",213
"8391","left hand",36
"8392","left handed",68
"8393","left in",500
"8394","left knee",123
"8395","left me",64
"8396","left my",55
"8397","left of",107
"8398","left on",175
"8399","left out",95
"8400","left side",56
"8401","left tackle",39
"8402","left the",671
"8403","left to",422
"8404","left with",116
"8405","legal and",17
"8406","legislation that",108
"8407","length of",106
"8408","less likely",90
"8409","less than",1901
"8410","let alone",76
"8411","let go",279
"8412","let her",123
"8413","let him",256
"8414","let it",506
"8415","let me",2582
"8416","let my",63
"8417","let s",154
"8418","let the",843
"8419","let them",342
"8420","let this",57
"8421","let us",970
"8422","let you",713
"8423","let your",193
"8424","let's do",309
"8425","let's get",488
"8426","let's go",869
"8427","let's hope",146
"8428","let's just",116
"8429","let's make",183
"8430","let's not",101
"8431","let's see",278
"8432","lets get",207
"8433","lets go",407
"8434","letter from",114
"8435","letter to",307
"8436","letting me",163
"8437","level and",106
"8438","level of",576
"8439","levels of",252
"8440","license plate",38
"8441","lies in",53
"8442","life a",54
"8443","life and",657
"8444","life as",170
"8445","life but",140
"8446","life for",178
"8447","life has",81
"8448","life i",307
"8449","life in",471
"8450","life is",1391
"8451","life of",397
"8452","life so",62
"8453","life that",162
"8454","life the",112
"8455","life to",228
"8456","life was",107
"8457","life with",171
"8458","life you",125
"8459","light and",174
"8460","light of",213
"8461","light on",159
"8462","light rail",121
"8463","light up",95
"8464","lights and",38
"8465","like a",6277
"8466","like all",177
"8467","like an",642
"8468","like and",208
"8469","like being",198
"8470","like every",104
"8471","like everyone",112
"8472","like for",106
"8473","like fun",65
"8474","like he",426
"8475","like her",153
"8476","like him",257
"8477","like his",157
"8478","like how",226
"8479","like i",1452
"8480","like i'm",475
"8481","like if",135
"8482","like in",222
"8483","like is",34
"8484","like it",1805
"8485","like it's",305
"8486","like its",199
"8487","like me",556
"8488","like most",118
"8489","like my",577
"8490","like one",160
"8491","like our",165
"8492","like she",131
"8493","like so",109
"8494","like some",149
"8495","like that",2037
"8496","like the",3493
"8497","like them",210
"8498","like these",142
"8499","like they",468
"8500","like this",1405
"8501","like those",105
"8502","like to",3180
"8503","like today",40
"8504","like u",162
"8505","like us",219
"8506","like watching",39
"8507","like we",405
"8508","like what",265
"8509","like when",165
"8510","like you",1327
"8511","like you're",177
"8512","like your",452
"8513","liked it",260
"8514","liked the",213
"8515","likely be",115
"8516","likely to",1082
"8517","likely will",92
"8518","likes of",105
"8519","likes to",197
"8520","limit the",21
"8521","limited to",175
"8522","line and",233
"8523","line at",165
"8524","line between",21
"8525","line for",186
"8526","line in",156
"8527","line is",193
"8528","line of",413
"8529","line the",62
"8530","line to",157
"8531","line up",241
"8532","line with",158
"8533","lined up",193
"8534","lines and",123
"8535","lines of",129
"8536","link to",272
"8537","linked to",211
"8538","list for",159
"8539","list of",960
"8540","listen to",1489
"8541","listened to",321
"8542","listening to",2067
"8543","little better",57
"8544","little bit",947
"8545","little girl",190
"8546","little more",531
"8547","little sister",17
"8548","little things",110
"8549","little time",114
"8550","little to",175
"8551","little too",183
"8552","live a",54
"8553","live and",190
"8554","live at",191
"8555","live by",80
"8556","live in",1456
"8557","live it",93
"8558","live music",309
"8559","live on",310
"8560","live the",121
"8561","live up",86
"8562","live with",319
"8563","lived in",488
"8564","lives and",125
"8565","lives in",524
"8566","lives of",161
"8567","living in",635
"8568","living room",293
"8569","living with",84
"8570","ll be",193
"8571","ll have",19
"8572","loaded with",58
"8573","local and",106
"8574","local governments",162
"8575","local officials",58
"8576","located at",119
"8577","located in",191
"8578","locked in",74
"8579","locked up",57
"8580","locker room",319
"8581","lol and",166
"8582","lol but",215
"8583","lol he",20
"8584","lol i",1461
"8585","lol i'm",262
"8586","lol it",38
"8587","lol it's",123
"8588","lol jk",58
"8589","lol just",89
"8590","lol no",166
"8591","lol rt",353
"8592","lol so",60
"8593","lol that",108
"8594","lol that's",125
"8595","lol u",103
"8596","lol well",124
"8597","lol yeah",95
"8598","lol you",274
"8599","long after",80
"8600","long ago",212
"8601","long and",269
"8602","long as",1027
"8603","long beach",193
"8604","long been",151
"8605","long before",149
"8606","long day",385
"8607","long enough",209
"8608","long for",36
"8609","long island",129
"8610","long run",98
"8611","long term",852
"8612","long time",1139
"8613","long to",199
"8614","long way",291
"8615","longer a",17
"8616","longer than",275
"8617","look and",77
"8618","look at",2558
"8619","look back",200
"8620","look for",867
"8621","look forward",918
"8622","look good",246
"8623","look great",104
"8624","look in",181
"8625","look into",246
"8626","look like",1310
"8627","look on",74
"8628","look out",264
"8629","look so",169
"8630","look to",223
"8631","look up",235
"8632","looked at",440
"8633","looked like",406
"8634","looking at",1075
"8635","looking for",3143
"8636","looking forward",3036
"8637","looking good",180
"8638","looking into",181
"8639","looking like",187
"8640","looking to",731
"8641","looks at",147
"8642","looks good",179
"8643","looks great",173
"8644","looks like",2207
"8645","looks so",143
"8646","looks to",100
"8647","los angeles",1824
"8648","lose a",115
"8649","lose the",181
"8650","lose weight",18
"8651","losing the",18
"8652","loss and",104
"8653","loss for",94
"8654","loss in",130
"8655","loss of",517
"8656","loss to",408
"8657","lost a",265
"8658","lost all",61
"8659","lost his",166
"8660","lost in",308
"8661","lost my",203
"8662","lost the",224
"8663","lost their",172
"8664","lost to",279
"8665","lot about",160
"8666","lot and",140
"8667","lot better",132
"8668","lot in",58
"8669","lot like",128
"8670","lot more",428
"8671","lot of",5469
"8672","lot on",18
"8673","lot to",310
"8674","lots of",2029
"8675","lots to",38
"8676","louis and",167
"8677","louis area",111
"8678","louis county",332
"8679","love a",264
"8680","love all",182
"8681","love and",742
"8682","love being",158
"8683","love but",37
"8684","love for",434
"8685","love her",385
"8686","love him",312
"8687","love how",420
"8688","love i",138
"8689","love in",154
"8690","love is",544
"8691","love it",2224
"8692","love love",288
"8693","love me",528
"8694","love my",813
"8695","love of",320
"8696","love our",122
"8697","love seeing",36
"8698","love that",1118
"8699","love the",2154
"8700","love them",337
"8701","love this",770
"8702","love to",2396
"8703","love u",627
"8704","love what",120
"8705","love when",281
"8706","love with",670
"8707","love ya",256
"8708","love you",4718
"8709","love your",965
"8710","loved it",391
"8711","loved ones",168
"8712","loved that",17
"8713","loved the",375
"8714","loved you",18
"8715","loved your",99
"8716","loves me",43
"8717","loves the",64
"8718","loves to",39
"8719","loves you",211
"8720","loving it",149
"8721","loving the",247
"8722","low income",245
"8723","lower than",157
"8724","luck and",86
"8725","luck to",361
"8726","luck with",251
"8727","lucky to",217
"8728","lunch and",239
"8729","lunch at",152
"8730","lunch today",129
"8731","lunch with",221
"8732","luther king",154
"8733","m a",303
"8734","m and",455
"8735","m april",262
"8736","m at",387
"8737","m daily",35
"8738","m for",99
"8739","m friday",301
"8740","m going",105
"8741","m in",196
"8742","m may",184
"8743","m monday",303
"8744","m not",238
"8745","m on",376
"8746","m p",644
"8747","m saturday",384
"8748","m sunday",347
"8749","m the",277
"8750","m thursday",150
"8751","m to",841
"8752","m today",157
"8753","m tuesday",190
"8754","m wednesday",133
"8755","m when",35
"8756","mad at",293
"8757","mad men",192
"8758","made a",1355
"8759","made an",203
"8760","made by",324
"8761","made clear",18
"8762","made for",215
"8763","made from",213
"8764","made her",127
"8765","made him",186
"8766","made his",227
"8767","made in",370
"8768","made it",1381
"8769","made me",868
"8770","made my",482
"8771","made of",353
"8772","made public",19
"8773","made that",147
"8774","made the",1121
"8775","made them",118
"8776","made this",140
"8777","made to",268
"8778","made up",332
"8779","made with",253
"8780","made you",84
"8781","main st",124
"8782","main street",184
"8783","maintain a",37
"8784","maintain the",35
"8785","major league",395
"8786","majority of",577
"8787","make a",2747
"8788","make an",371
"8789","make any",165
"8790","make for",136
"8791","make fun",17
"8792","make good",19
"8793","make her",166
"8794","make him",193
"8795","make his",126
"8796","make it",3346
"8797","make me",1245
"8798","make money",196
"8799","make more",156
"8800","make my",529
"8801","make no",93
"8802","make our",79
"8803","make sense",267
"8804","make some",296
"8805","make sure",2021
"8806","make that",422
"8807","make the",1914
"8808","make their",229
"8809","make them",349
"8810","make this",394
"8811","make u",106
"8812","make up",629
"8813","make us",164
"8814","make you",730
"8815","make your",427
"8816","makes a",438
"8817","makes for",58
"8818","makes him",22
"8819","makes it",615
"8820","makes me",1524
"8821","makes my",145
"8822","makes sense",294
"8823","makes the",401
"8824","makes them",70
"8825","makes us",62
"8826","makes you",541
"8827","making a",756
"8828","making his",85
"8829","making it",555
"8830","making me",387
"8831","making my",163
"8832","making some",82
"8833","making sure",201
"8834","making the",611
"8835","making them",17
"8836","making this",113
"8837","man and",392
"8838","man at",36
"8839","man has",82
"8840","man he",103
"8841","man i",684
"8842","man i'm",44
"8843","man in",356
"8844","man is",356
"8845","man of",185
"8846","man on",160
"8847","man that",166
"8848","man the",127
"8849","man to",208
"8850","man was",323
"8851","man who",741
"8852","man with",170
"8853","man you",140
"8854","manage to",65
"8855","managed to",339
"8856","management and",108
"8857","manager and",63
"8858","manager at",79
"8859","manager for",145
"8860","manager of",228
"8861","managing director",46
"8862","many as",264
"8863","many great",64
"8864","many more",271
"8865","many of",1706
"8866","many other",229
"8867","many people",932
"8868","many thanks",162
"8869","many things",223
"8870","many times",447
"8871","many ways",167
"8872","many years",279
"8873","march and",219
"8874","march at",122
"8875","march in",101
"8876","march madness",93
"8877","march th",186
"8878","march the",167
"8879","march to",149
"8880","maricopa county",61
"8881","mark twain",116
"8882","mark your",18
"8883","marked the",83
"8884","market and",179
"8885","market for",171
"8886","market in",173
"8887","market is",184
"8888","market share",80
"8889","marketing and",109
"8890","markets and",41
"8891","marks the",86
"8892","marriage is",74
"8893","marry me",58
"8894","martin luther",159
"8895","master's degree",19
"8896","match the",59
"8897","matter how",445
"8898","matter of",474
"8899","matter the",39
"8900","matter what",529
"8901","may and",268
"8902","may at",271
"8903","may be",2305
"8904","may have",1412
"8905","may i",112
"8906","may in",88
"8907","may need",129
"8908","may never",61
"8909","may not",971
"8910","may seem",18
"8911","may take",18
"8912","may th",408
"8913","may the",408
"8914","maybe a",229
"8915","maybe even",106
"8916","maybe i",434
"8917","maybe i'll",124
"8918","maybe it",166
"8919","maybe it's",179
"8920","maybe not",152
"8921","maybe the",264
"8922","maybe they",111
"8923","maybe we",213
"8924","maybe you",251
"8925","mayor of",161
"8926","mcmillan said",87
"8927","me a",2132
"8928","me about",352
"8929","me again",124
"8930","me all",221
"8931","me an",265
"8932","me and",2518
"8933","me are",18
"8934","me as",384
"8935","me at",618
"8936","me back",874
"8937","me because",201
"8938","me but",566
"8939","me by",142
"8940","me cause",45
"8941","me cry",126
"8942","me d",192
"8943","me do",136
"8944","me down",185
"8945","me either",143
"8946","me feel",474
"8947","me for",820
"8948","me from",287
"8949","me get",267
"8950","me go",139
"8951","me haha",93
"8952","me happy",233
"8953","me he",288
"8954","me how",436
"8955","me i",2245
"8956","me i'll",122
"8957","me i'm",470
"8958","me if",723
"8959","me im",128
"8960","me in",1199
"8961","me is",390
"8962","me it",380
"8963","me it's",245
"8964","me just",162
"8965","me know",1356
"8966","me laugh",230
"8967","me like",322
"8968","me lol",439
"8969","me love",108
"8970","me luck",139
"8971","me maybe",224
"8972","me more",195
"8973","me my",306
"8974","me no",160
"8975","me not",192
"8976","me now",316
"8977","me of",559
"8978","me off",380
"8979","me on",1169
"8980","me one",128
"8981","me or",466
"8982","me out",638
"8983","me over",110
"8984","me please",511
"8985","me right",184
"8986","me sad",54
"8987","me she",183
"8988","me smile",172
"8989","me so",620
"8990","me some",504
"8991","me something",77
"8992","me thanks",54
"8993","me that",913
"8994","me that's",40
"8995","me the",953
"8996","me then",96
"8997","me think",196
"8998","me this",300
"8999","me through",100
"9000","me to",3244
"9001","me today",268
"9002","me too",1332
"9003","me up",1166
"9004","me wanna",17
"9005","me want",295
"9006","me what",399
"9007","me when",504
"9008","me who",139
"9009","me why",209
"9010","me with",499
"9011","me you",544
"9012","me your",430
"9013","mean a",141
"9014","mean i",284
"9015","mean it",168
"9016","mean that",230
"9017","mean the",264
"9018","mean to",306
"9019","mean you",175
"9020","meaning of",18
"9021","meaning to",56
"9022","means a",226
"9023","means i",151
"9024","means that",195
"9025","means the",189
"9026","means to",185
"9027","means you",133
"9028","meant for",79
"9029","meant to",553
"9030","meanwhile the",130
"9031","measure of",157
"9032","measure the",19
"9033","media and",188
"9034","medical care",77
"9035","medical center",464
"9036","medical marijuana",200
"9037","medium heat",21
"9038","meet and",183
"9039","meet at",62
"9040","meet him",85
"9041","meet in",90
"9042","meet me",102
"9043","meet the",398
"9044","meet u",55
"9045","meet up",269
"9046","meet with",271
"9047","meet you",727
"9048","meeting and",87
"9049","meeting at",161
"9050","meeting in",215
"9051","meeting of",137
"9052","meeting on",64
"9053","meeting the",133
"9054","meeting with",431
"9055","meeting you",383
"9056","meetings and",19
"9057","meets the",18
"9058","member of",1036
"9059","members and",219
"9060","members in",72
"9061","members of",1099
"9062","members to",143
"9063","members who",134
"9064","memorial day",181
"9065","memories of",172
"9066","memory of",128
"9067","men and",425
"9068","men are",158
"9069","men in",196
"9070","men who",183
"9071","mental health",278
"9072","mental illness",76
"9073","mention of",116
"9074","mention that",75
"9075","mention the",70
"9076","merry christmas",441
"9077","mess with",139
"9078","message from",103
"9079","message me",202
"9080","message that",105
"9081","message to",186
"9082","message you",19
"9083","messed up",188
"9084","met a",149
"9085","met in",60
"9086","met the",102
"9087","met with",328
"9088","met you",138
"9089","method of",34
"9090","metro area",83
"9091","mg cholesterol",161
"9092","mg sodium",189
"9093","miami heat",102
"9094","michael jackson",114
"9095","michigan state",195
"9096","mid s",289
"9097","middle class",351
"9098","middle east",164
"9099","middle of",783
"9100","middle school",444
"9101","middlesex county",38
"9102","midst of",143
"9103","might as",252
"9104","might be",2013
"9105","might get",198
"9106","might go",37
"9107","might have",1084
"9108","might just",123
"9109","might need",130
"9110","might not",600
"9111","might want",162
"9112","miles away",129
"9113","miles from",191
"9114","miles in",19
"9115","miles of",204
"9116","miles per",94
"9117","miles to",110
"9118","milk and",37
"9119","miller said",138
"9120","million a",232
"9121","million and",257
"9122","million dollar",46
"9123","million dollars",81
"9124","million for",339
"9125","million from",223
"9126","million in",1470
"9127","million of",165
"9128","million on",101
"9129","million or",224
"9130","million people",186
"9131","million the",158
"9132","million to",585
"9133","millions of",625
"9134","mind and",156
"9135","mind i",77
"9136","mind if",40
"9137","mind is",145
"9138","mind that",153
"9139","mind the",86
"9140","mind to",18
"9141","minor league",158
"9142","minute of",113
"9143","minutes and",205
"9144","minutes before",142
"9145","minutes in",100
"9146","minutes later",145
"9147","minutes of",386
"9148","minutes or",51
"9149","minutes to",322
"9150","miss her",38
"9151","miss him",109
"9152","miss it",323
"9153","miss my",379
"9154","miss out",168
"9155","miss the",532
"9156","miss this",120
"9157","miss u",257
"9158","miss you",1771
"9159","miss your",102
"9160","missed a",171
"9161","missed it",206
"9162","missed the",360
"9163","missed you",305
"9164","missing out",110
"9165","missing the",175
"9166","mission to",137
"9167","mitt romney",495
"9168","mix and",18
"9169","mix of",319
"9170","model for",131
"9171","mom and",304
"9172","mom i",58
"9173","mom in",18
"9174","mom is",256
"9175","mom to",59
"9176","moment in",99
"9177","moment of",209
"9178","moment to",63
"9179","moment when",792
"9180","monday and",200
"9181","monday at",144
"9182","monday in",166
"9183","monday morning",252
"9184","monday night",433
"9185","monday that",198
"9186","monday the",160
"9187","monday to",173
"9188","money and",440
"9189","money for",544
"9190","money from",285
"9191","money in",317
"9192","money into",57
"9193","money is",258
"9194","money on",289
"9195","money or",20
"9196","money to",725
"9197","month after",107
"9198","month and",259
"9199","month for",163
"9200","month i",34
"9201","month in",183
"9202","month of",219
"9203","month old",173
"9204","month that",127
"9205","month the",247
"9206","month to",222
"9207","months after",227
"9208","months ago",385
"9209","months and",210
"9210","months before",109
"9211","months in",214
"9212","months later",154
"9213","months of",502
"9214","months to",188
"9215","mood to",17
"9216","more a",124
"9217","more about",664
"9218","more and",529
"9219","more at",116
"9220","more comfortable",112
"9221","more day",55
"9222","more days",368
"9223","more details",263
"9224","more difficult",174
"9225","more efficient",57
"9226","more excited",67
"9227","more expensive",143
"9228","more followers",369
"9229","more for",227
"9230","more from",89
"9231","more fun",235
"9232","more hours",136
"9233","more i",247
"9234","more important",385
"9235","more in",403
"9236","more info",397
"9237","more information",607
"9238","more interesting",117
"9239","more like",529
"9240","more likely",389
"9241","more minutes",17
"9242","more money",328
"9243","more of",965
"9244","more often",321
"9245","more on",326
"9246","more or",60
"9247","more people",461
"9248","more than",9252
"9249","more the",168
"9250","more time",469
"9251","more to",718
"9252","more weeks",108
"9253","more work",44
"9254","more years",116
"9255","more you",132
"9256","morning and",437
"9257","morning at",198
"9258","morning but",18
"9259","morning everyone",152
"9260","morning for",81
"9261","morning i",242
"9262","morning in",186
"9263","morning of",69
"9264","morning on",103
"9265","morning that",17
"9266","morning the",125
"9267","morning to",305
"9268","morning with",105
"9269","morning world",57
"9270","most amazing",155
"9271","most beautiful",145
"9272","most cases",35
"9273","most dangerous",20
"9274","most expensive",37
"9275","most famous",66
"9276","most important",538
"9277","most likely",314
"9278","most of",2688
"9279","most people",441
"9280","most popular",240
"9281","most powerful",109
"9282","most recent",314
"9283","most recently",124
"9284","most valuable",44
"9285","mother and",236
"9286","mother in",83
"9287","mother is",40
"9288","mother of",235
"9289","mother was",81
"9290","mother who",61
"9291","mother's day",934
"9292","mothers day",817
"9293","move forward",243
"9294","move in",179
"9295","move into",89
"9296","move on",430
"9297","move the",234
"9298","move to",543
"9299","move up",99
"9300","moved into",99
"9301","moved to",721
"9302","movie and",158
"9303","movie is",200
"9304","movie with",19
"9305","movies and",128
"9306","moving forward",174
"9307","moving in",87
"9308","moving on",108
"9309","moving the",59
"9310","moving to",413
"9311","much a",118
"9312","much about",208
"9313","much and",189
"9314","much appreciated",213
"9315","much as",1121
"9316","much better",712
"9317","much but",160
"9318","much easier",147
"9319","much for",1106
"9320","much fun",541
"9321","much he",39
"9322","much i",593
"9323","much in",201
"9324","much is",91
"9325","much less",180
"9326","much like",203
"9327","much longer",98
"9328","much love",301
"9329","much money",213
"9330","much more",1037
"9331","much my",17
"9332","much needed",207
"9333","much of",1438
"9334","much on",153
"9335","much respect",19
"9336","much that",137
"9337","much the",226
"9338","much they",112
"9339","much time",305
"9340","much to",679
"9341","much we",58
"9342","much you",213
"9343","multiple times",65
"9344","multnomah county",119
"9345","museum and",71
"9346","museum in",85
"9347","museum of",220
"9348","music and",580
"9349","music by",35
"9350","music festival",40
"9351","music for",160
"9352","music i",67
"9353","music in",156
"9354","music is",325
"9355","music on",126
"9356","music that",17
"9357","music to",149
"9358","music video",307
"9359","must be",1850
"9360","must go",60
"9361","must have",667
"9362","must see",39
"9363","my account",162
"9364","my all",112
"9365","my aunt",52
"9366","my baby",371
"9367","my back",290
"9368","my bad",254
"9369","my bday",132
"9370","my bed",288
"9371","my best",756
"9372","my bestfriend",85
"9373","my big",152
"9374","my biggest",79
"9375","my birthday",648
"9376","my blog",150
"9377","my body",292
"9378","my book",222
"9379","my boy",257
"9380","my boyfriend",281
"9381","my boys",145
"9382","my brain",208
"9383","my bro",146
"9384","my brother",522
"9385","my brothers",60
"9386","my buddy",41
"9387","my business",139
"9388","my car",445
"9389","my career",138
"9390","my cat",151
"9391","my class",103
"9392","my coffee",62
"9393","my computer",220
"9394","my cousin",210
"9395","my dad",851
"9396","my daughter",421
"9397","my day",945
"9398","my dear",138
"9399","my desk",174
"9400","my dog",291
"9401","my dream",199
"9402","my dreams",249
"9403","my dude",158
"9404","my ears",113
"9405","my email",157
"9406","my entire",105
"9407","my ex",102
"9408","my eye",103
"9409","my eyes",473
"9410","my face",453
"9411","my facebook",133
"9412","my family",679
"9413","my father",199
"9414","my fault",125
"9415","my fav",253
"9416","my fave",144
"9417","my favorite",1794
"9418","my favorites",119
"9419","my feet",174
"9420","my fellow",81
"9421","my fingers",119
"9422","my first",1253
"9423","my flight",65
"9424","my followers",291
"9425","my friend",1077
"9426","my friends",1025
"9427","my future",154
"9428","my girl",217
"9429","my girlfriend",141
"9430","my girls",134
"9431","my goal",142
"9432","my god",433
"9433","my goodness",75
"9434","my gosh",168
"9435","my grandma",133
"9436","my hair",763
"9437","my hand",209
"9438","my hands",217
"9439","my head",1033
"9440","my heart",991
"9441","my hero",18
"9442","my home",185
"9443","my house",698
"9444","my husband",402
"9445","my inspiration",18
"9446","my ipad",89
"9447","my iphone",217
"9448","my ipod",185
"9449","my job",406
"9450","my kids",299
"9451","my laptop",134
"9452","my last",651
"9453","my legs",113
"9454","my life",2617
"9455","my lil",133
"9456","my list",164
"9457","my little",321
"9458","my love",349
"9459","my mama",96
"9460","my man",278
"9461","my mind",930
"9462","my mom",1726
"9463","my mommy",37
"9464","my moms",83
"9465","my money",182
"9466","my morning",116
"9467","my most",54
"9468","my mother",358
"9469","my mouth",195
"9470","my music",229
"9471","my nails",37
"9472","my name",592
"9473","my nerves",18
"9474","my new",1424
"9475","my next",271
"9476","my niece",36
"9477","my night",168
"9478","my nose",63
"9479","my number",201
"9480","my office",233
"9481","my old",278
"9482","my only",114
"9483","my opinion",252
"9484","my other",184
"9485","my own",981
"9486","my page",35
"9487","my parents",476
"9488","my personal",170
"9489","my phone",1171
"9490","my pleasure",194
"9491","my room",376
"9492","my school",199
"9493","my second",136
"9494","my self",22
"9495","my shoulder",17
"9496","my side",43
"9497","my sis",60
"9498","my sister",511
"9499","my sisters",94
"9500","my son",486
"9501","my st",118
"9502","my stomach",173
"9503","my story",95
"9504","my students",145
"9505","my teacher",18
"9506","my team",265
"9507","my teeth",56
"9508","my th",274
"9509","my thoughts",187
"9510","my time",298
"9511","my timeline",105
"9512","my tl",141
"9513","my to",60
"9514","my tweet",161
"9515","my tweets",272
"9516","my twitter",606
"9517","my two",125
"9518","my voice",124
"9519","my way",935
"9520","my weekend",37
"9521","my whole",271
"9522","my wife",530
"9523","my work",280
"9524","my world",163
"9525","my year",198
"9526","my yr",17
"9527","myself and",150
"9528","myself i",150
"9529","myself in",159
"9530","myself to",211
"9531","n a",109
"9532","n c",187
"9533","n j",213
"9534","n my",39
"9535","n roll",165
"9536","n the",165
"9537","n y",293
"9538","name and",279
"9539","name but",36
"9540","name for",170
"9541","name in",180
"9542","name is",570
"9543","name it",76
"9544","name of",435
"9545","name on",171
"9546","name the",144
"9547","name to",166
"9548","name was",132
"9549","named after",130
"9550","named in",18
"9551","named the",155
"9552","named to",35
"9553","names of",161
"9554","nap time",17
"9555","nate mcmillan",37
"9556","nation s",38
"9557","national championship",150
"9558","national guard",100
"9559","national league",57
"9560","national park",166
"9561","national security",83
"9562","national weather",145
"9563","native american",42
"9564","natural gas",299
"9565","nature of",250
"9566","nba playoffs",43
"9567","ncaa tournament",232
"9568","near a",125
"9569","near future",143
"9570","near the",925
"9571","nearly a",232
"9572","nearly all",57
"9573","nearly as",165
"9574","nearly every",73
"9575","nearly million",201
"9576","nearly percent",180
"9577","nearly two",162
"9578","nearly years",151
"9579","necessary to",255
"9580","need a",2475
"9581","need an",181
"9582","need anything",19
"9583","need for",470
"9584","need help",278
"9585","need is",199
"9586","need it",344
"9587","need me",148
"9588","need more",534
"9589","need my",153
"9590","need of",335
"9591","need one",127
"9592","need some",552
"9593","need someone",142
"9594","need something",125
"9595","need that",134
"9596","need the",296
"9597","need to",8725
"9598","need you",250
"9599","need your",176
"9600","needed a",213
"9601","needed for",127
"9602","needed to",973
"9603","needs a",457
"9604","needs of",154
"9605","needs some",17
"9606","needs the",20
"9607","needs to",2098
"9608","net and",18
"9609","net income",80
"9610","network of",148
"9611","never a",145
"9612","never be",517
"9613","never been",696
"9614","never do",60
"9615","never ever",141
"9616","never forget",224
"9617","never get",308
"9618","never gets",45
"9619","never give",131
"9620","never go",86
"9621","never going",62
"9622","never got",178
"9623","never had",410
"9624","never have",309
"9625","never heard",292
"9626","never knew",106
"9627","never know",419
"9628","never let",181
"9629","never mind",151
"9630","never really",196
"9631","never saw",37
"9632","never say",172
"9633","never see",104
"9634","never seen",352
"9635","never thought",249
"9636","never too",81
"9637","new album",371
"9638","new and",284
"9639","new book",232
"9640","new brunswick",172
"9641","new business",61
"9642","new car",141
"9643","new day",85
"9644","new england",341
"9645","new favorite",169
"9646","new follower",139
"9647","new followers",474
"9648","new hampshire",144
"9649","new home",192
"9650","new homes",19
"9651","new ipad",112
"9652","new jersey",2624
"9653","new jersey's",83
"9654","new job",240
"9655","new jobs",102
"9656","new law",136
"9657","new level",34
