"","word","freq"
"2752","me i was",79
"2753","me i will",104
"2754","me if i",120
"2755","me if you",275
"2756","me in a",105
"2757","me in the",281
"2758","me know if",354
"2759","me know what",125
"2760","me know when",135
"2761","me of the",73
"2762","me on the",185
"2763","me on twitter",163
"2764","me right now",79
"2765","me so i",138
"2766","me to be",169
"2767","me to do",136
"2768","me to get",74
"2769","me to go",81
"2770","me to the",126
"2771","me too i",134
"2772","me want to",250
"2773","me when i",126
"2774","me when you",57
"2775","means a lot",139
"2776","meant to be",194
"2777","meet and greet",38
"2778","member of the",681
"2779","members of the",640
"2780","men and women",252
"2781","middle of the",364
"2782","might as well",250
"2783","might be a",239
"2784","might be the",195
"2785","might have been",230
"2786","might have to",188
"2787","might not be",235
"2788","might want to",152
"2789","million a year",182
"2790","million for the",103
"2791","million in the",131
"2792","million to million",161
"2793","millions of dollars",255
"2794","minutes or until",18
"2795","miss you too",292
"2796","moment when you",302
"2797","money for the",116
"2798","money from the",20
"2799","money in the",82
"2800","months of the",113
"2801","more about the",87
"2802","more and more",309
"2803","more important than",150
"2804","more information call",119
"2805","more like a",103
"2806","more likely to",280
"2807","more of a",333
"2808","more of the",123
"2809","more than a",1016
"2810","more than an",38
"2811","more than any",18
"2812","more than billion",153
"2813","more than half",198
"2814","more than i",66
"2815","more than in",108
"2816","more than just",177
"2817","more than million",645
"2818","more than one",200
"2819","more than people",198
"2820","more than percent",265
"2821","more than six",17
"2822","more than that",79
"2823","more than the",267
"2824","more than two",269
"2825","more than years",303
"2826","morning to you",22
"2827","most of it",57
"2828","most of my",101
"2829","most of the",1245
"2830","most of them",157
"2831","most of us",138
"2832","mother's day to",201
"2833","mothers day to",215
"2834","moved to the",93
"2835","much as i",206
"2836","much better than",159
"2837","much for the",378
"2838","much more than",96
"2839","much of a",236
"2840","much of the",549
"2841","much to do",136
"2842","must be a",123
"2843","must have been",133
"2844","my best friend",324
"2845","my family and",35
"2846","my last tweet",130
"2847","my life and",37
"2848","my life i",111
"2849","my life is",138
"2850","my mom is",172
"2851","my name is",165
"2852","my new favorite",83
"2853","my new followers",134
"2854","my phone is",75
"2855","my way to",446
"2856","my year old",154
"2857","name of the",159
"2858","national weather service",138
"2859","nature of the",60
"2860","need a new",166
"2861","need more followers",100
"2862","need of a",83
"2863","need someone to",80
"2864","need to be",731
"2865","need to come",62
"2866","need to do",323
"2867","need to find",163
"2868","need to get",783
"2869","need to go",307
"2870","need to have",170
"2871","need to know",241
"2872","need to learn",36
"2873","need to look",38
"2874","need to make",218
"2875","need to see",142
"2876","need to start",162
"2877","need to stop",186
"2878","need to talk",142
"2879","needs to be",523
"2880","needs to get",128
"2881","never heard of",144
"2882","never know what",20
"2883","never say never",75
"2884","new england patriots",34
"2885","new jersey and",148
"2886","new jersey is",17
"2887","new jersey s",189
"2888","new year to",36
"2889","new year's eve",141
"2890","new york and",240
"2891","new york city",520
"2892","new york giants",17
"2893","new york stock",17
"2894","new york the",54
"2895","new york times",221
"2896","next time i",95
"2897","next time you",79
"2898","next to me",210
"2899","next to the",196
"2900","nice to meet",242
"2901","nice to see",251
"2902","night at the",241
"2903","no i don't",21
"2904","no idea how",138
"2905","no idea what",187
"2906","no in the",77
"2907","no matter how",406
"2908","no matter what",471
"2909","no more than",104
"2910","no need to",187
"2911","no one can",169
"2912","no one else",141
"2913","no one ever",22
"2914","no one has",143
"2915","no one is",210
"2916","no one knows",36
"2917","no one was",120
"2918","no one will",38
"2919","no reason to",141
"2920","no such thing",45
"2921","no way to",122
"2922","none of the",207
"2923","north of the",17
"2924","not a big",17
"2925","not a fan",131
"2926","not a good",280
"2927","not all of",43
"2928","not at all",138
"2929","not at the",35
"2930","not be a",99
"2931","not be able",101
"2932","not be reached",128
"2933","not be the",89
"2934","not being able",57
"2935","not going to",1092
"2936","not have a",178
"2937","not have been",115
"2938","not have the",102
"2939","not have to",161
"2940","not in the",258
"2941","not just a",135
"2942","not just for",20
"2943","not just the",140
"2944","not so much",239
"2945","not sure how",145
"2946","not sure i",109
"2947","not sure if",247
"2948","not sure what",207
"2949","not the only",222
"2950","not the same",157
"2951","not to be",265
"2952","not to have",21
"2953","not to mention",176
"2954","not want to",226
"2955","note to self",38
"2956","noted that the",107
"2957","nothing more than",85
"2958","nothing to do",339
"2959","nothing wrong with",77
"2960","now and then",108
"2961","now i am",117
"2962","now i can",138
"2963","now i have",210
"2964","now i know",136
"2965","now that i",136
"2966","now time for",17
"2967","number of people",148
"2968","o to my",149
"2969","of a lifetime",17
"2970","of a man",97
"2971","of a new",268
"2972","of a sudden",107
"2973","of all the",359
"2974","of all time",267
"2975","of at least",120
"2976","of being a",148
"2977","of course i",213
"2978","of course the",168
"2979","of course we",55
"2980","of dollars in",168
"2981","of high school",140
"2982","of his career",154
"2983","of his life",125
"2984","of his own",149
"2985","of how the",19
"2986","of in the",76
"2987","of it and",97
"2988","of it is",123
"2989","of last year",148
"2990","of millions of",128
"2991","of more than",346
"2992","of my day",17
"2993","of my favorite",455
"2994","of my favorites",54
"2995","of my friends",153
"2996","of my head",17
"2997","of my life",598
"2998","of new jersey",290
"2999","of new york",238
"3000","of one of",213
"3001","of people who",222
"3002","of st louis",230
"3003","of the american",228
"3004","of the ball",18
"3005","of the best",980
"3006","of the big",158
"3007","of the biggest",197
"3008","of the bill",101
"3009","of the block",107
"3010","of the board",56
"3011","of the book",58
"3012","of the building",97
"3013","of the case",61
"3014","of the center",36
"3015","of the city",360
"3016","of the city's",226
"3017","of the community",106
"3018","of the company",128
"3019","of the company's",122
"3020","of the country",220
"3021","of the county",135
"3022","of the current",54
"3023","of the day",1366
"3024","of the department",34
"3025","of the east",18
"3026","of the few",181
"3027","of the first",557
"3028","of the five",60
"3029","of the four",114
"3030","of the future",108
"3031","of the game",643
"3032","of the great",183
"3033","of the greatest",173
"3034","of the group",60
"3035","of the guys",19
"3036","of the house",327
"3037","of the largest",80
"3038","of the last",261
"3039","of the law",180
"3040","of the many",82
"3041","of the million",95
"3042","of the month",277
"3043","of the more",107
"3044","of the most",940
"3045","of the nation's",179
"3046","of the national",261
"3047","of the net",19
"3048","of the new",632
"3049","of the nfl",74
"3050","of the night",357
"3051","of the ohio",35
"3052","of the old",137
"3053","of the other",232
"3054","of the past",260
"3055","of the people",295
"3056","of the playoffs",68
"3057","of the program",99
"3058","of the project",82
"3059","of the public",120
"3060","of the race",98
"3061","of the road",145
"3062","of the s",186
"3063","of the same",265
"3064","of the school",162
"3065","of the season",957
"3066","of the second",157
"3067","of the series",108
"3068","of the show",132
"3069","of the situation",18
"3070","of the st",156
"3071","of the state",487
"3072","of the state's",193
"3073","of the story",61
"3074","of the summer",19
"3075","of the team",179
"3076","of the th",229
"3077","of the things",173
"3078","of the three",176
"3079","of the time",339
"3080","of the top",283
"3081","of the two",200
"3082","of the u",313
"3083","of the united",198
"3084","of the university",101
"3085","of the vote",85
"3086","of the way",281
"3087","of the week",489
"3088","of the west",19
"3089","of the work",104
"3090","of the world",633
"3091","of the world's",211
"3092","of the worst",112
"3093","of the year",1745
"3094","of their own",178
"3095","of them are",137
"3096","of things that",17
"3097","of this year",171
"3098","of those who",158
"3099","of thousands of",262
"3100","of time to",73
"3101","of trying to",119
"3102","of u s",283
"3103","of us are",65
"3104","of what the",38
"3105","of what we",19
"3106","of your life",200
"3107","off the bench",105
"3108","off the field",131
"3109","off to a",224
"3110","off to the",235
"3111","off with a",39
"3112","officials said the",53
"3113","officials said they",36
"3114","oh how i",19
"3115","oh my god",309
"3116","oh my goodness",39
"3117","oh my gosh",158
"3118","oil and gas",122
"3119","omg i love",55
"3120","on a daily",37
"3121","on a friday",58
"3122","on a mission",35
"3123","on a new",205
"3124","on a plane",17
"3125","on behalf of",293
"3126","on both sides",167
"3127","on his own",125
"3128","on his way",39
"3129","on how to",296
"3130","on in the",152
"3131","on monday night",55
"3132","on my face",115
"3133","on my mind",192
"3134","on my own",77
"3135","on my phone",209
"3136","on my way",613
"3137","on one of",155
"3138","on our way",141
"3139","on right now",128
"3140","on saturday and",17
"3141","on that one",81
"3142","on the air",121
"3143","on the back",257
"3144","on the ballot",153
"3145","on the bench",62
"3146","on the big",128
"3147","on the block",76
"3148","on the board",187
"3149","on the bus",221
"3150","on the couch",99
"3151","on the court",194
"3152","on the day",166
"3153","on the east",160
"3154","on the edge",104
"3155","on the field",387
"3156","on the first",268
"3157","on the floor",361
"3158","on the front",141
"3159","on the ground",326
"3160","on the internet",218
"3161","on the job",153
"3162","on the last",45
"3163","on the left",39
"3164","on the line",146
"3165","on the list",208
"3166","on the market",160
"3167","on the menu",128
"3168","on the new",368
"3169","on the next",38
"3170","on the other",570
"3171","on the outside",98
"3172","on the patio",18
"3173","on the phone",327
"3174","on the planet",109
"3175","on the project",17
"3176","on the radio",305
"3177","on the right",180
"3178","on the rise",38
"3179","on the road",640
"3180","on the same",383
"3181","on the second",122
"3182","on the show",214
"3183","on the side",227
"3184","on the site",150
"3185","on the street",231
"3186","on the streets",52
"3187","on the table",174
"3188","on the team",203
"3189","on the th",318
"3190","on the train",65
"3191","on the wall",82
"3192","on the way",609
"3193","on the website",21
"3194","on the west",121
"3195","on their own",185
"3196","on this day",103
"3197","on to the",266
"3198","on top of",409
"3199","on twitter and",134
"3200","once in a",114
"3201","one and only",58
"3202","one day i",39
"3203","one in the",222
"3204","one more time",79
"3205","one of a",173
"3206","one of his",360
"3207","one of its",149
"3208","one of many",71
"3209","one of my",1238
"3210","one of our",407
"3211","one of several",35
"3212","one of the",6128
"3213","one of their",180
"3214","one of them",470
"3215","one of these",235
"3216","one of those",911
"3217","one of three",93
"3218","one of us",57
"3219","one of your",183
"3220","one on one",132
"3221","one or two",155
"3222","one third of",56
"3223","one way or",19
"3224","one way to",56
"3225","online at www",19
"3226","only a few",200
"3227","only thing that",128
"3228","only way to",169
"3229","or at least",265
"3230","or do you",75
"3231","or in the",37
"3232","or is it",154
"3233","or percent to",236
"3234","osama bin laden",103
"3235","other parts of",62
"3236","our way to",93
"3237","out all the",36
"3238","out at the",174
"3239","out by the",58
"3240","out for a",174
"3241","out for the",320
"3242","out how to",274
"3243","out in a",110
"3244","out in the",477
"3245","out of a",439
"3246","out of bed",137
"3247","out of control",145
"3248","out of his",210
"3249","out of it",261
"3250","out of my",447
"3251","out of state",163
"3252","out of the",2584
"3253","out of their",154
"3254","out of this",204
"3255","out of town",201
"3256","out of work",143
"3257","out of your",186
"3258","out on a",152
"3259","out on the",328
"3260","out our new",52
"3261","out the new",80
"3262","out there and",235
"3263","out to a",18
"3264","out to be",365
"3265","out to my",140
"3266","out to the",433
"3267","out with a",168
"3268","out with my",55
"3269","out with the",129
"3270","outside of the",122
"3271","over and over",246
"3272","over medium heat",18
"3273","over the course",54
"3274","over the last",348
"3275","over the next",429
"3276","over the past",537
"3277","over the place",20
"3278","over the top",165
"3279","over the weekend",251
"3280","over the world",116
"3281","over the years",410
"3282","over to the",153
"3283","owned by the",36
"3284","owner of the",143
"3285","p m and",239
"3286","p m april",201
"3287","p m at",268
"3288","p m friday",240
"3289","p m in",63
"3290","p m may",152
"3291","p m monday",245
"3292","p m on",218
"3293","p m saturday",295
"3294","p m sunday",273
"3295","p m the",152
"3296","p m thursday",102
"3297","p m to",149
"3298","p m tuesday",151
"3299","p m wednesday",84
"3300","part of a",741
"3301","part of an",158
"3302","part of his",47
"3303","part of it",191
"3304","part of my",181
"3305","part of our",99
"3306","part of that",124
"3307","part of the",2255
"3308","part of this",137
"3309","participate in the",137
"3310","parts of the",320
"3311","past few years",117
"3312","past three years",17
"3313","past two years",161
"3314","pay for the",174
"3315","people in the",364
"3316","people need to",149
"3317","people want to",53
"3318","people who are",331
"3319","people who don't",115
"3320","people who have",160
"3321","percent from the",111
"3322","percent in the",161
"3323","percent of all",59
"3324","percent of its",100
"3325","percent of the",923
"3326","percent to percent",184
"3327","person in the",92
"3328","pick in the",93
"3329","pick up a",133
"3330","pick up the",147
"3331","place in the",289
"3332","place to be",102
"3333","play in the",250
"3334","player in the",99
"3335","player of the",231
"3336","players in the",72
"3337","playing in the",133
"3338","pleaded guilty to",202
"3339","pleaded not guilty",80
"3340","please follow me",761
"3341","please please please",109
"3342","please tell me",167
"3343","plenty of time",18
"3344","point of the",38
"3345","point of view",90
"3346","pointed out that",93
"3347","points and rebounds",208
"3348","points in the",221
"3349","points per game",48
"3350","police said the",54
"3351","portion of the",212
"3352","power of the",17
"3353","president and ceo",127
"3354","president and chief",76
"3355","president barack obama",405
"3356","president barack obama's",89
"3357","president of the",700
"3358","pretty sure i",132
"3359","prior to the",119
"3360","prosecutor s office",91
"3361","protein g carbohydrate",84
"3362","proud of the",77
"3363","proud of you",251
"3364","proud to be",168
"3365","proved to be",18
"3366","put it in",137
"3367","put it on",86
"3368","put on a",121
"3369","quality of life",45
"3370","questions about the",97
"3371","quite a bit",56
"3372","quote of the",135
"3373","r i p",305
"3374","re going to",176
"3375","reach out to",78
"3376","reached for comment",94
"3377","ready for a",238
"3378","ready for the",453
"3379","ready to be",78
"3380","ready to get",129
"3381","ready to go",381
"3382","really don't want",17
"3383","really looking forward",95
"3384","really need to",274
"3385","really want to",329
"3386","really wanted to",36
"3387","reason for the",73
"3388","record in the",83
"3389","referring to the",139
"3390","related to the",165
"3391","reminded me of",41
"3392","reminds me of",304
"3393","responded to a",17
"3394","response to the",136
"3395","responsible for the",125
"3396","rest in peace",81
"3397","rest of my",133
"3398","rest of the",1143
"3399","rest of us",95
"3400","rest of your",38
"3401","result of the",114
"3402","return to the",264
"3403","returned to the",183
"3404","review of the",53
"3405","right now and",178
"3406","right now but",129
"3407","right now i",247
"3408","right now is",133
"3409","right now lol",22
"3410","rock and roll",165
"3411","rock n roll",157
"3412","role in the",208
"3413","round of the",177
"3414","rt i love",40
"3415","rt if you",524
"3416","rt thank you",44
"3417","rt thanks for",109
"3418","run in the",197
"3419","run out of",127
"3420","running out of",17
"3421","runs in the",77
"3422","s and s",212
"3423","s department of",177
"3424","s district court",107
"3425","s district judge",116
"3426","s going to",182
"3427","s o to",596
"3428","s supreme court",42
"3429","said adding that",179
"3430","said after the",83
"3431","said at the",138
"3432","said but i",93
"3433","said but the",22
"3434","said friday that",17
"3435","said he and",61
"3436","said he doesn't",42
"3437","said he had",283
"3438","said he has",239
"3439","said he is",226
"3440","said he s",19
"3441","said he wants",17
"3442","said he was",822
"3443","said he will",140
"3444","said he would",291
"3445","said i don't",178
"3446","said i think",275
"3447","said i was",214
"3448","said in a",1107
"3449","said in an",347
"3450","said in the",214
"3451","said it is",225
"3452","said it s",175
"3453","said it was",612
"3454","said it will",103
"3455","said it would",205
"3456","said it's not",75
"3457","said of the",347
"3458","said she was",263
"3459","said that he",123
"3460","said that the",242
"3461","said the city",45
"3462","said the company",137
"3463","said the state",91
"3464","said there is",38
"3465","said there was",81
"3466","said they have",58
"3467","said they were",268
"3468","said they would",93
"3469","said this is",214
"3470","said thursday that",95
"3471","said tuesday that",73
"3472","said we are",52
"3473","said we have",111
"3474","said with a",109
"3475","salt and pepper",93
"3476","salt lake city",18
"3477","same to you",94
"3478","san francisco and",58
"3479","saturated mg cholesterol",85
"3480","saturday and sunday",37
"3481","say hi to",107
"3482","scheduled to be",54
"3483","searching for a",39
"3484","season with a",79
"3485","second in the",93
"3486","secretary of state",179
"3487","see if i",125
"3488","see what i",60
"3489","see what the",41
"3490","see you again",97
"3491","see you all",106
"3492","see you at",329
"3493","see you in",314
"3494","see you on",195
"3495","see you soon",268
"3496","see you there",497
"3497","see you tomorrow",123
"3498","seem to be",255
"3499","seemed to be",140
"3500","seems like a",192
"3501","seems to be",463
"3502","seems to have",153
"3503","send it to",80
"3504","send me a",151
"3505","send you a",128
"3506","senior vice president",128
"3507","sense of humor",156
"3508","sent you a",36
"3509","served as a",89
"3510","set up a",232
"3511","several years ago",70
"3512","share of the",106
"3513","she and her",177
"3514","she did not",143
"3515","she had a",57
"3516","she had been",67
"3517","she has a",101
"3518","she has been",76
"3519","she is a",136
"3520","she is the",70
"3521","she said and",37
"3522","she said i",230
"3523","she said she",334
"3524","she said the",209
"3525","she told the",17
"3526","she was a",247
"3527","she was the",53
"3528","shot in the",179
"3529","should be a",428
"3530","should be able",167
"3531","should be fun",78
"3532","should be interesting",39
"3533","should be on",64
"3534","should have a",136
"3535","should have been",290
"3536","should not be",236
"3537","shout out to",603
"3538","show at the",135
"3539","side of the",686
"3540","sides of the",173
"3541","sign up for",202
"3542","signed up for",144
"3543","similar to the",64
"3544","since i was",134
"3545","sitting in the",160
"3546","sitting on the",84
"3547","size of a",17
"3548","so close to",144
"3549","so excited for",314
"3550","so excited to",344
"3551","so glad i",156
"3552","so glad to",142
"3553","so glad you",180
"3554","so good to",102
"3555","so happy for",111
"3556","so happy to",160
"3557","so hard to",177
"3558","so he could",34
"3559","so i can",935
"3560","so i could",164
"3561","so i don't",174
"3562","so i guess",141
"3563","so i have",146
"3564","so i just",107
"3565","so i think",68
"3566","so i was",82
"3567","so if you",124
"3568","so many people",244
"3569","so much better",209
"3570","so much for",876
"3571","so much fun",379
"3572","so much i",210
"3573","so much more",212
"3574","so much that",88
"3575","so much to",290
"3576","so nice to",41
"3577","so proud of",333
"3578","so that i",20
"3579","so they can",180
"3580","so tired of",57
"3581","so we can",408
"3582","so you can",301
"3583","some kind of",228
"3584","some of his",153
"3585","some of my",194
"3586","some of our",163
"3587","some of that",100
"3588","some of the",2087
"3589","some of their",61
"3590","some of them",155
"3591","some of these",183
"3592","some of those",167
"3593","some of your",138
"3594","some sort of",173
"3595","something like that",134
"3596","something to do",186
"3597","soon as i",151
"3598","soon to be",43
"3599","sorry for the",202
"3600","sorry to hear",240
"3601","sounds like a",541
"3602","south of the",39
"3603","spokesman for the",314
"3604","spokeswoman for the",166
"3605","sponsored by the",101
"3606","spot in the",157
"3607","spread the word",395
"3608","spreading the word",131
"3609","square feet on",140
"3610","square foot home",37
"3611","st louis and",153
"3612","st louis area",111
"3613","st louis county",329
"3614","st patrick's day",175
"3615","start of the",256
"3616","start to the",41
"3617","starting to get",61
"3618","starts at pm",117
"3619","state and federal",111
"3620","state and local",158
"3621","state department of",133
"3622","state in the",74
"3623","state of the",260
"3624","stay away from",106
"3625","stay in the",132
"3626","stay tuned for",279
"3627","still have a",154
"3628","still have to",118
"3629","still in the",170
"3630","still on the",110
"3631","still time to",18
"3632","still trying to",143
"3633","stop by and",156
"3634","stop by the",101
"3635","stuck in my",147
"3636","such a good",206
"3637","such a great",310
"3638","such as a",109
"3639","such as the",426
"3640","such thing as",35
"3641","superior court judge",150
"3642","support for the",105
"3643","supposed to be",527
"3644","sure to check",119
"3645","survived by his",18
"3646","t want to",171
"3647","take a break",17
"3648","take a look",190
"3649","take advantage of",307
"3650","take care of",438
"3651","take it to",40
"3652","take on the",163
"3653","take over the",108
"3654","taking advantage of",39
"3655","taking care of",131
"3656","talk about it",154
"3657","talk about the",232
"3658","talk to him",56
"3659","talk to me",282
"3660","talk to you",269
"3661","talked about the",20
"3662","talking about the",217
"3663","team in the",227
"3664","tell me about",98
"3665","tell me what",135
"3666","tell us about",19
"3667","tell you how",103
"3668","tell you that",142
"3669","tend to be",77
"3670","tens of thousands",89
"3671","terms of the",106
"3672","th anniversary of",141
"3673","th in the",104
"3674","th of july",77
"3675","than a decade",101
"3676","than a dozen",95
"3677","than a year",225
"3678","than an hour",19
"3679","than any other",189
"3680","than half of",80
"3681","than i thought",17
"3682","than in the",81
"3683","than million in",150
"3684","than percent of",175
"3685","thank god for",189
"3686","thank you all",114
"3687","thank you and",181
"3688","thank you for",2657
"3689","thank you i",245
"3690","thank you rt",56
"3691","thank you so",772
"3692","thank you to",479
"3693","thank you very",165
"3694","thank you we",54
"3695","thanks again for",93
"3696","thanks for all",314
"3697","thanks for being",141
"3698","thanks for coming",247
"3699","thanks for following",1093
"3700","thanks for having",18
"3701","thanks for making",23
"3702","thanks for sharing",444
"3703","thanks for the",7080
"3704","thanks for your",401
"3705","thanks so much",876
"3706","thanks to all",363
"3707","thanks to everyone",224
"3708","thanks to for",248
"3709","thanks to the",296
"3710","thanks to you",37
"3711","that a lot",59
"3712","that all the",60
"3713","that as a",104
"3714","that awkward moment",336
"3715","that can be",285
"3716","that could be",214
"3717","that had been",151
"3718","that has been",268
"3719","that have been",199
"3720","that he had",297
"3721","that he has",202
"3722","that he is",273
"3723","that he said",100
"3724","that he was",546
"3725","that he will",117
"3726","that he would",224
"3727","that i am",306
"3728","that i can",241
"3729","that i can't",81
"3730","that i could",119
"3731","that i don't",209
"3732","that i have",385
"3733","that i think",121
"3734","that i was",262
"3735","that i will",104
"3736","that if the",70
"3737","that if you",123
"3738","that in a",44
"3739","that in the",200
"3740","that is a",341
"3741","that is all",158
"3742","that is not",218
"3743","that is so",161
"3744","that is the",398
"3745","that is what",113
"3746","that is why",114
"3747","that it has",84
"3748","that it is",330
"3749","that it was",451
"3750","that it will",197
"3751","that it would",239
"3752","that kind of",314
"3753","that led to",158
"3754","that makes me",139
"3755","that moment when",135
"3756","that no one",161
"3757","that percent of",54
"3758","that s a",96
"3759","that s the",119
"3760","that s what",96
"3761","that s why",38
"3762","that she was",149
"3763","that should be",136
"3764","that sounds like",147
"3765","that the company",109
"3766","that the new",39
"3767","that the state",117
"3768","that the u",56
"3769","that there are",219
"3770","that there is",246
"3771","that there was",136
"3772","that they are",263
"3773","that they have",156
"3774","that they were",169
"3775","that this is",206
"3776","that was a",607
"3777","that was an",55
"3778","that was my",66
"3779","that was not",61
"3780","that was the",398
"3781","that we are",258
"3782","that we can",161
"3783","that we have",285
"3784","that we need",17
"3785","that will be",362
"3786","that would allow",34
"3787","that would be",885
"3788","that would have",291
"3789","that would make",77
"3790","that you are",250
"3791","that you can",248
"3792","that you don't",106
"3793","that you have",231
"3794","that's a good",214
"3795","that's a great",17
"3796","that's a lot",54
"3797","that's how i",56
"3798","that's the best",17
"3799","that's what i",273
"3800","that's what we",80
"3801","that's why i",213
"3802","the ability to",402
"3803","the absence of",98
"3804","the age of",258
"3805","the all star",142
"3806","the amount of",421
"3807","the answer to",35
"3808","the art of",188
"3809","the associated press",383
"3810","the awkward moment",25
"3811","the back of",435
"3812","the ball and",110
"3813","the ball in",126
"3814","the ball to",17
"3815","the bay area",259
"3816","the beauty of",41
"3817","the beginning of",402
"3818","the benefit of",56
"3819","the best and",93
"3820","the best i",54
"3821","the best in",171
"3822","the best of",480
"3823","the best part",168
"3824","the best place",17
"3825","the best thing",253
"3826","the best way",355
"3827","the big leagues",20
"3828","the big ten",121
"3829","the block of",603
"3830","the board of",251
"3831","the bottom line",146
"3832","the bottom of",401
"3833","the bulk of",73
"3834","the case of",164
"3835","the cause of",145
"3836","the center for",184
"3837","the center of",278
"3838","the chance to",299
"3839","the city and",237
"3840","the city council",235
"3841","the city has",121
"3842","the city is",167
"3843","the city of",528
"3844","the city s",204
"3845","the city to",140
"3846","the civil war",37
"3847","the coming weeks",17
"3848","the company has",206
"3849","the company is",165
"3850","the company said",206
"3851","the company to",17
"3852","the concept of",35
"3853","the corner of",146
"3854","the cost of",448
"3855","the country and",111
"3856","the courage to",37
"3857","the course of",198
"3858","the creation of",102
"3859","the day and",35
"3860","the day before",161
"3861","the day i",166
"3862","the day is",99
"3863","the day of",153
"3864","the day with",40
"3865","the days of",55
"3866","the death of",331
"3867","the death penalty",99
"3868","the decision to",146
"3869","the department of",404
"3870","the details of",53
"3871","the development of",103
"3872","the difference between",274
"3873","the director of",98
"3874","the district of",17
"3875","the dow jones",104
"3876","the early s",286
"3877","the east coast",190
"3878","the eastern conference",61
"3879","the economy is",58
"3880","the edge of",168
"3881","the effort to",18
"3882","the end of",2615
"3883","the equivalent of",59
"3884","the expense of",62
"3885","the face of",228
"3886","the fact that",1105
"3887","the fall of",35
"3888","the federal government",393
"3889","the federal reserve",97
"3890","the field and",139
"3891","the final four",160
"3892","the finish line",37
"3893","the first and",92
"3894","the first day",209
"3895","the first five",18
"3896","the first game",100
"3897","the first half",401
"3898","the first in",18
"3899","the first inning",83
"3900","the first of",209
"3901","the first one",156
"3902","the first period",57
"3903","the first place",202
"3904","the first quarter",345
"3905","the first round",432
"3906","the first step",104
"3907","the first thing",180
"3908","the first three",187
"3909","the first time",1979
"3910","the first to",218
"3911","the first two",238
"3912","the first year",115
"3913","the follow i",71
"3914","the food and",78
"3915","the form of",156
"3916","the fourth quarter",348
"3917","the front door",54
"3918","the front of",120
"3919","the future of",282
"3920","the game and",208
"3921","the game in",84
"3922","the game is",62
"3923","the game was",19
"3924","the general election",19
"3925","the goal is",92
"3926","the good news",156
"3927","the good work",161
"3928","the governor s",126
"3929","the great work",77
"3930","the grocery store",58
"3931","the ground and",53
"3932","the guy who",158
"3933","the hands of",191
"3934","the head of",184
"3935","the health care",123
"3936","the heart of",269
"3937","the help of",165
"3938","the high school",179
"3939","the history of",303
"3940","the house and",195
"3941","the house of",113
"3942","the housing market",36
"3943","the hundreds of",19
"3944","the hunger games",292
"3945","the idea of",406
"3946","the idea that",179
"3947","the impact of",149
"3948","the importance of",249
"3949","the kansas city",92
"3950","the key to",218
"3951","the kind of",464
"3952","the kind words",142
"3953","the lack of",287
"3954","the last day",183
"3955","the last few",223
"3956","the last minute",60
"3957","the last of",110
"3958","the last thing",75
"3959","the last three",190
"3960","the last time",445
"3961","the last two",332
"3962","the last week",42
"3963","the last year",108
"3964","the last years",221
"3965","the late s",292
"3966","the latest in",59
"3967","the left side",42
"3968","the level of",127
"3969","the life of",229
"3970","the likes of",102
"3971","the line of",21
"3972","the list of",186
"3973","the lives of",141
"3974","the locker room",168
"3975","the long term",170
"3976","the los angeles",380
"3977","the loss of",237
"3978","the love of",145
"3979","the majority of",264
"3980","the man who",237
"3981","the mid s",198
"3982","the middle class",62
"3983","the middle east",135
"3984","the middle of",727
"3985","the midst of",139
"3986","the more i",104
"3987","the more than",41
"3988","the more you",72
"3989","the most amazing",139
"3990","the most important",352
"3991","the most of",130
"3992","the most popular",127
"3993","the most recent",188
"3994","the mother of",98
"3995","the name of",364
"3996","the names of",107
"3997","the nation s",17
"3998","the national weather",104
"3999","the nature of",83
"4000","the ncaa tournament",145
"4001","the near future",85
"4002","the need for",203
"4003","the need to",264
"4004","the needs of",88
"4005","the new album",53
"4006","the new jersey",404
"4007","the new year",198
"4008","the new york",727
"4009","the next day",283
"4010","the next few",306
"4011","the next level",59
"4012","the next one",173
"4013","the next three",81
"4014","the next time",115
"4015","the next two",256
"4016","the next year",132
"4017","the next years",62
"4018","the nfl draft",129
"4019","the night before",106
"4020","the number of",931
"4021","the obama administration",237
"4022","the office of",78
"4023","the one that",214
"4024","the one thing",107
"4025","the one who",190
"4026","the ones that",70
"4027","the ones who",132
"4028","the only one",604
"4029","the only person",173
"4030","the only reason",92
"4031","the only thing",505
"4032","the only time",36
"4033","the only way",337
"4034","the opportunity to",417
"4035","the other day",283
"4036","the other hand",254
"4037","the other is",57
"4038","the other side",257
"4039","the other two",38
"4040","the out of",281
"4041","the parking lot",227
"4042","the past decade",141
"4043","the past few",230
"4044","the past five",84
"4045","the past four",21
"4046","the past three",154
"4047","the past two",346
"4048","the past year",239
"4049","the past years",202
"4050","the people in",168
"4051","the people of",177
"4052","the people that",87
"4053","the people who",397
"4054","the person who",193
"4055","the plain dealer",223
"4056","the point of",202
"4057","the point where",81
"4058","the police department",103
"4059","the port authority",138
"4060","the possibility of",194
"4061","the post dispatch",102
"4062","the potential for",23
"4063","the power of",306
"4064","the power to",139
"4065","the presence of",110
"4066","the president of",155
"4067","the price of",240
"4068","the private sector",48
"4069","the problem is",159
"4070","the process of",216
"4071","the program is",52
"4072","the prospect of",83
"4073","the purpose of",73
"4074","the quality of",212
"4075","the question is",127
"4076","the real deal",17
"4077","the real estate",39
